Timestamp,Temp Downspout,Temp Zone 1,Temp Zone 2,Temp Zone 3,Temp Zone 4,Die Temp,Bin Feeder RPM,Extruder Load,Extruder RPM,Knife RPM,Extruder Water,Cylinder Water,Extruder Steam,Cylinder Steam,ts,Bulk Density,WHC,In-barrel MC,Time(min),SME-Load,SME-Watt,Raw Material Moisture,group,Score_semi_sup_CV,Score_unsup_CV,Score
2024-01-01 00:05:00,27.929455,28.988564366666665,48.9127957,79.957881,109.64407021666666,151.61234546666665,14.405032516666667,33.88087718333333,365.3050658833333,366.99611988333334,17.497395083333334,7.627906966666667,0.8897703833333334,0.03864378333333333,906,210.0,260.8,0.3948373169068225,5,232.23912953667892,862.3137084000001,0.066415761465983,FBC + SPI + SPC,5.7896664,6.669554820737364,5.5
2024-01-01 00:06:00,27.9312838,28.9887676,48.91259253333333,78.84453566666666,111.3803591,156.61862766666667,14.434313183333334,34.19223316666667,365.39042905,366.9668046833333,16.96270043333333,7.282711066666667,0.18820588333333335,0.035068216666666666,906,210.0,260.8,0.3948373169068225,6,232.29339833657423,874.8782136000001,0.066415761465983,FBC + SPI + SPC,6.0795054,6.373572593800978,5.0
2024-01-01 00:07:00,27.930267800000003,28.9910028,48.91320205,78.03558695,111.37710886666667,159.91409185,14.342526833333332,33.78325468333333,365.2807678666667,366.85687283333334,17.53241428333333,8.5143354,0.37400363333333336,0.04114243333333333,906,210.0,260.8,0.3948373169068225,7,232.2236823097797,857.7093264,0.066415761465983,FBC + SPI + SPC,5.7896664,6.729089013588717,4.5
2024-01-01 00:08:00,27.9312838,28.989783616666667,49.397002433333334,79.6049187,109.64264838333334,158.9513992833333,14.12808045,32.472715183333335,365.2219408,366.87153045,18.692872666666666,9.853155716666667,0.80363945,0.04303166666666667,906,210.0,260.8,0.3948373169068225,8,232.18628357641464,801.5241552000001,0.066415761465983,FBC + SPI + SPC,5.4998274,7.084605433376455,4.0
2024-01-01 00:09:00,28.1958518,28.9907996,49.9104688,78.22009493333333,107.65120865,155.69982328333333,13.973864166666665,32.22088788333333,365.3418327833333,366.8617587666667,18.369203983333332,9.190095433333333,0.020099583333333334,0.03533236666666666,906,210.0,260.8,0.3948373169068225,9,232.26250373443642,788.6591892000001,0.066415761465983,FBC + SPI + SPC,5.4998274,7.084605433376455,4.0
2024-01-01 00:00:00,24.9344742,28.936950133333333,47.89724171666667,77.97300061666667,115.31976708333333,166.39733655,11.537278533333334,34.714478633333336,455.16153235,363.60045199999996,19.445605133333334,1.3734451166666666,0.21115411666666667,0.045875683333333334,907,265.0,181.1,0.3531529137561,0,420.4067818897636,914.8544712,0.0817418914461321,FBC + Gluten + SPC,6.955099,6.337903582485626,8.0
2024-01-01 00:01:00,24.937319000000002,28.157655433333332,46.924358500000004,77.9565412,115.65495813333334,168.22560133333334,11.539402466666667,33.72260896666667,455.3591164,366.54906409999995,19.70191235,1.5399120333333334,0.4323342,0.039415766666666664,907,265.0,181.1,0.3531529137561,1,420.58927902256033,878.1130392,0.0817418914461321,FBC + Gluten + SPC,6.8687366999999995,6.485815197650908,7.0
2024-01-01 00:02:00,24.9356934,28.704685783333332,47.78203181666667,77.9561348,115.86501121666667,167.66277688333332,11.576192983333334,32.83323815,455.38149648333336,365.8039714833333,20.04444515,1.5366606333333332,0.07023215000000001,0.036734166666666665,907,265.0,181.1,0.3531529137561,2,420.6099502307883,842.0739696,0.0817418914461321,FBC + Gluten + SPC,6.7823744,6.63372681281619,6.0
2024-01-01 00:03:00,24.933661400000002,27.99305863333333,47.91370023333334,77.95654121666666,114.27762785,167.43012933333333,11.72062365,33.5365065,455.46749995000005,362.12248153333337,19.72700785,1.4614710666666668,0.3402499166666667,0.043316099999999996,907,265.0,181.1,0.3531529137561,3,420.6893867342776,872.6775144000001,0.0817418914461321,FBC + Gluten + SPC,6.5384687,6.330078311087471,6.0
2024-01-01 00:04:00,24.934271000000003,28.870298633333334,47.30778176666667,78.25281038333334,113.89835423333334,165.86722525000002,11.889631816666668,33.862287450000004,455.3885302666667,362.1322532666666,19.892787783333333,1.3353423166666665,0.10069204999999999,0.044270866666666665,907,265.0,181.1,0.3531529137561,4,420.6164469358161,883.0256772,0.0817418914461321,FBC + Gluten + SPC,6.294563,6.026429809358752,6.0
2024-01-01 00:05:00,24.9338646,28.99079963333333,48.7788921,79.37184573333333,113.94020215,166.62266958333333,11.834484233333335,33.99262015,455.23506668333334,363.21446953333333,18.897430699999997,1.5938317833333333,0.0225917,0.0374249,907,265.0,181.1,0.3531529137561,5,420.4747013650221,889.4718144000001,0.0817418914461321,FBC + Gluten + SPC,5.917231,6.52299326191536,5.5
2024-01-01 00:06:00,24.933255,28.988767616666667,48.428995416666666,79.9576778,113.72385175,165.52973371666667,11.924525733333333,34.9384721,455.0521895666667,362.17866886666667,18.682306283333332,1.4456542333333333,0.0320053,0.03679511666666667,907,265.0,181.1,0.3531529137561,6,420.3057881888533,924.4963704,0.0817418914461321,FBC + Gluten + SPC,5.539899,7.019556714471968,5.0
2024-01-01 00:07:00,24.9348806,28.990393216666668,48.295701316666666,80.35656411666668,114.15208368333333,169.0365156,12.017753366666666,34.28254173333333,455.20757145,362.1444679,19.77377835,1.4702093,0.0328506,0.043661399999999996,907,265.0,181.1,0.3531529137561,7,420.4493055840928,899.0903052,0.0817418914461321,FBC + Gluten + SPC,6.1611367,6.747433841593315,6.5
